Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?,Rainfall log,Wind_Speed log,ALT log
16955,Sandwip,2005,12,30.7,14.6,8.0,83.0,1.6,2.4,7.3,650012.1,488627.9,22.5,91.46,6,2005.12,0.0,2.1972245773362196,0.9555114450274363,1.9459101490553132
16956,Sandwip,2006,1,30.0,12.6,0.0,78.0,2.0,1.6,7.5,650012.1,488627.9,22.5,91.46,6,2006.01,0.0,0.0,1.0986122886681098,1.9459101490553132
16957,Sandwip,2006,2,32.6,17.5,0.0,81.0,2.1,1.7,7.4,650012.1,488627.9,22.5,91.46,6,2006.02,0.0,0.0,1.1314021114911006,1.9459101490553132
16958,Sandwip,2006,3,37.7,20.2,1.0,72.0,2.3,2.3,7.4,650012.1,488627.9,22.5,91.46,6,2006.03,0.0,0.6931471805599453,1.1939224684724346,1.9459101490553132
16959,Sandwip,2006,4,36.8,23.7,51.0,78.0,2.4,3.5,7.9,650012.1,488627.9,22.5,91.46,6,2006.04,0.0,3.9512437185814275,1.2237754316221157,1.9459101490553132
16961,Sandwip,2006,6,34.5,25.1,507.0,87.0,2.4,6.3,4.8,650012.1,488627.9,22.5,91.46,6,2006.06,1.0,6.230481447578482,1.2237754316221157,1.9459101490553132
16962,Sandwip,2006,7,34.3,23.9,632.0,89.0,2.0,6.4,4.4,650012.1,488627.9,22.5,91.46,6,2006.07,1.0,6.450470422144176,1.0986122886681098,1.9459101490553132
16963,Sandwip,2006,8,34.3,25.2,184.0,85.0,1.9,5.7,7.0,650012.1,488627.9,22.5,91.46,6,2006.08,0.0,5.220355825078324,1.0647107369924282,1.9459101490553132
16965,Sandwip,2006,10,33.9,24.6,51.0,86.0,0.7,4.5,5.3,650012.1,488627.9,22.5,91.46,6,2006.1,0.0,3.9512437185814275,0.5306282510621704,1.9459101490553132
16966,Sandwip,2006,11,33.3,19.9,18.0,84.0,0.5,2.8,6.2,650012.1,488627.9,22.5,91.46,6,2006.11,0.0,2.9444389791664403,0.4054651081081644,1.9459101490553132
16967,Sandwip,2006,12,30.0,14.6,0.0,82.0,0.5,0.5,6.4,650012.1,488627.9,22.5,91.46,6,2006.12,0.0,0.0,0.4054651081081644,1.9459101490553132
16968,Sandwip,2007,1,28.2,11.9,0.0,80.0,0.5,0.5,5.7,650012.1,488627.9,22.5,91.46,6,2007.01,0.0,0.0,0.4054651081081644,1.9459101490553132
16969,Sandwip,2007,2,30.6,16.0,98.0,77.0,0.6,1.9,7.0,650012.1,488627.9,22.5,91.46,6,2007.02,0.0,4.59511985013459,0.4700036292457356,1.9459101490553132
16970,Sandwip,2007,3,35.2,18.2,1.0,70.0,0.7,0.9,8.9,650012.1,488627.9,22.5,91.46,6,2007.03,0.0,0.6931471805599453,0.5306282510621704,1.9459101490553132
16971,Sandwip,2007,4,35.4,23.1,194.0,81.0,1.4,4.0,8.3,650012.1,488627.9,22.5,91.46,6,2007.04,0.0,5.272999558563747,0.8754687373538999,1.9459101490553132
16972,Sandwip,2007,5,36.8,24.8,489.0,82.0,1.2,4.5,7.7,650012.1,488627.9,22.5,91.46,6,2007.05,0.0,6.194405391104672,0.7884573603642702,1.9459101490553132
16975,Sandwip,2007,8,34.6,25.3,509.0,88.0,1.0,5.9,5.1,650012.1,488627.9,22.5,91.46,6,2007.08,1.0,6.234410725718371,0.6931471805599453,1.9459101490553132
16976,Sandwip,2007,9,34.2,25.0,631.0,89.0,1.1,6.4,4.1,650012.1,488627.9,22.5,91.46,6,2007.09,1.0,6.448889394146858,0.7419373447293773,1.9459101490553132
16977,Sandwip,2007,10,34.6,23.3,632.0,86.0,0.7,4.1,6.0,650012.1,488627.9,22.5,91.46,6,2007.1,1.0,6.450470422144176,0.5306282510621704,1.9459101490553132
16978,Sandwip,2007,11,32.1,20.7,97.0,85.0,0.8,2.2,7.6,650012.1,488627.9,22.5,91.46,6,2007.11,0.0,4.584967478670572,0.5877866649021191,1.9459101490553132
16979,Sandwip,2007,12,29.5,14.9,0.0,82.0,0.1,1.4,6.5,650012.1,488627.9,22.5,91.46,6,2007.12,0.0,0.0,0.09531017980432487,1.9459101490553132
16980,Sandwip,2008,1,28.0,13.3,38.0,82.0,0.5,1.5,6.2,650012.1,488627.9,22.5,91.46,6,2008.01,0.0,3.6635616461296463,0.4054651081081644,1.9459101490553132
16981,Sandwip,2008,2,31.0,13.9,7.0,74.0,0.7,1.1,7.7,650012.1,488627.9,22.5,91.46,6,2008.02,0.0,2.0794415416798357,0.5306282510621704,1.9459101490553132
16982,Sandwip,2008,3,34.5,20.8,11.0,81.0,0.9,2.5,7.1,650012.1,488627.9,22.5,91.46,6,2008.03,0.0,2.4849066497880004,0.6418538861723948,1.9459101490553132
16983,Sandwip,2008,4,36.4,22.9,3.0,76.0,1.3,2.3,8.8,650012.1,488627.9,22.5,91.46,6,2008.04,0.0,1.3862943611198906,0.832909122935104,1.9459101490553132
16984,Sandwip,2008,5,35.4,24.1,216.0,80.0,1.3,4.3,7.8,650012.1,488627.9,22.5,91.46,6,2008.05,0.0,5.37989735354046,0.832909122935104,1.9459101490553132
16985,Sandwip,2008,6,34.6,24.7,494.0,88.0,2.2,6.3,3.5,650012.1,488627.9,22.5,91.46,6,2008.06,1.0,6.20455776256869,1.1631508098056809,1.9459101490553132
16988,Sandwip,2008,9,35.2,24.6,486.0,86.0,1.4,5.6,5.7,650012.1,488627.9,22.5,91.46,6,2008.09,1.0,6.18826412308259,0.8754687373538999,1.9459101490553132
16989,Sandwip,2008,10,36.0,23.0,180.0,86.0,1.0,3.4,6.8,650012.1,488627.9,22.5,91.46,6,2008.1,0.0,5.198497031265826,0.6931471805599453,1.9459101490553132
16990,Sandwip,2008,11,32.8,17.6,2.0,81.0,0.5,1.9,8.6,650012.1,488627.9,22.5,91.46,6,2008.11,0.0,1.0986122886681098,0.4054651081081644,1.9459101490553132
16991,Sandwip,2008,12,32.0,15.8,2.0,84.0,0.5,1.0,6.4,650012.1,488627.9,22.5,91.46,6,2008.12,0.0,1.0986122886681098,0.4054651081081644,1.9459101490553132
16992,Sandwip,2009,1,29.1,13.5,0.0,80.0,1.9,0.3,7.7,650012.1,488627.9,22.5,91.46,6,2009.01,0.0,0.0,1.0647107369924282,1.9459101490553132
16993,Sandwip,2009,2,31.8,15.7,0.0,74.0,2.0,0.9,8.6,650012.1,488627.9,22.5,91.46,6,2009.02,0.0,0.0,1.0986122886681098,1.9459101490553132
16994,Sandwip,2009,3,35.1,20.7,3.0,76.0,2.0,2.8,6.9,650012.1,488627.9,22.5,91.46,6,2009.03,0.0,1.3862943611198906,1.0986122886681098,1.9459101490553132
16996,Sandwip,2009,5,35.0,25.1,420.0,81.0,3.0,4.5,7.3,650012.1,488627.9,22.5,91.46,6,2009.05,1.0,6.042632833682381,1.3862943611198906,1.9459101490553132
16997,Sandwip,2009,6,35.3,25.9,391.0,84.0,2.7,5.6,6.2,650012.1,488627.9,22.5,91.46,6,2009.06,0.0,5.971261839790462,1.308332819650179,1.9459101490553132
17000,Sandwip,2009,9,35.3,25.4,362.0,87.0,1.7,5.5,4.7,650012.1,488627.9,22.5,91.46,6,2009.09,0.0,5.8944028342648505,0.9932517730102833,1.9459101490553132
17001,Sandwip,2009,10,34.0,23.7,301.0,85.0,1.4,3.0,7.4,650012.1,488627.9,22.5,91.46,6,2009.1,0.0,5.71042701737487,0.8754687373538999,1.9459101490553132
17002,Sandwip,2009,11,34.0,19.8,26.0,82.0,1.4,2.5,8.0,650012.1,488627.9,22.5,91.46,6,2009.11,0.0,3.295836866004329,0.8754687373538999,1.9459101490553132
17003,Sandwip,2009,12,29.7,14.2,0.0,82.0,1.4,0.7,7.5,650012.1,488627.9,22.5,91.46,6,2009.12,0.0,0.0,0.8754687373538999,1.9459101490553132
17004,Sandwip,2010,1,29.1,12.4,0.0,78.0,1.4,1.1,7.7,650012.1,488627.9,22.5,91.46,6,2010.01,0.0,0.0,0.8754687373538999,1.9459101490553132
17005,Sandwip,2010,2,31.3,14.8,35.0,66.0,1.5,2.0,6.9,650012.1,488627.9,22.5,91.46,6,2010.02,0.0,3.58351893845611,0.9162907318741551,1.9459101490553132
17006,Sandwip,2010,3,36.3,22.4,27.0,64.0,2.9,3.3,7.6,650012.1,488627.9,22.5,91.46,6,2010.03,0.0,3.332204510175204,1.3609765531356006,1.9459101490553132
17008,Sandwip,2010,5,35.0,25.6,279.0,80.0,2.5,5.0,6.0,650012.1,488627.9,22.5,91.46,6,2010.05,0.0,5.634789603169249,1.252762968495368,1.9459101490553132
17012,Sandwip,2010,9,33.9,25.6,283.0,85.0,1.9,5.5,5.8,650012.1,488627.9,22.5,91.46,6,2010.09,0.0,5.648974238161206,1.0647107369924282,1.9459101490553132
17013,Sandwip,2010,10,35.7,25.2,337.0,85.0,1.3,4.2,6.4,650012.1,488627.9,22.5,91.46,6,2010.1,0.0,5.823045895483019,0.832909122935104,1.9459101490553132
17014,Sandwip,2010,11,33.6,20.3,4.0,83.0,1.1,1.4,7.9,650012.1,488627.9,22.5,91.46,6,2010.11,0.0,1.6094379124341003,0.7419373447293773,1.9459101490553132
17015,Sandwip,2010,12,31.7,14.7,17.0,82.0,1.5,1.4,7.3,650012.1,488627.9,22.5,91.46,6,2010.12,0.0,2.8903717578961645,0.9162907318741551,1.9459101490553132
17016,Sandwip,2011,1,30.0,11.9,0.0,78.0,1.7,0.7,7.3,650012.1,488627.9,22.5,91.46,6,2011.01,0.0,0.0,0.9932517730102833,1.9459101490553132
17017,Sandwip,2011,2,32.0,15.6,0.0,74.0,1.8,0.9,8.1,650012.1,488627.9,22.5,91.46,6,2011.02,0.0,0.0,1.0296194171811581,1.9459101490553132
17018,Sandwip,2011,3,34.5,19.7,120.0,75.0,2.5,2.3,7.0,650012.1,488627.9,22.5,91.46,6,2011.03,0.0,4.795790545596741,1.252762968495368,1.9459101490553132
17019,Sandwip,2011,4,35.4,22.8,124.0,80.0,1.6,3.3,5.9,650012.1,488627.9,22.5,91.46,6,2011.04,0.0,4.8283137373023015,0.9555114450274363,1.9459101490553132
17020,Sandwip,2011,5,34.3,24.7,372.0,83.0,2.2,5.0,3.7,650012.1,488627.9,22.5,91.46,6,2011.05,0.0,5.921578419643816,1.1631508098056809,1.9459101490553132
17021,Sandwip,2011,6,34.9,25.9,632.0,88.0,2.2,5.8,4.6,650012.1,488627.9,22.5,91.46,6,2011.06,1.0,6.450470422144176,1.1631508098056809,1.9459101490553132
17025,Sandwip,2011,10,35.0,24.2,302.0,84.0,1.1,3.1,8.2,650012.1,488627.9,22.5,91.46,6,2011.1,0.0,5.713732805509369,0.7419373447293773,1.9459101490553132
17026,Sandwip,2011,11,32.3,18.4,0.0,82.0,1.0,0.6,6.1,650012.1,488627.9,22.5,91.46,6,2011.11,0.0,0.0,0.6931471805599453,1.9459101490553132
17027,Sandwip,2011,12,30.7,15.1,0.0,84.0,1.3,1.5,7.3,650012.1,488627.9,22.5,91.46,6,2011.12,0.0,0.0,0.832909122935104,1.9459101490553132
17028,Sandwip,2012,1,29.2,13.6,0.0,77.0,1.6,1.7,6.7,650012.1,488627.9,22.5,91.46,6,2012.01,0.0,0.0,0.9555114450274363,1.9459101490553132
17029,Sandwip,2012,2,33.6,15.0,0.0,71.0,1.7,0.6,9.1,650012.1,488627.9,22.5,91.46,6,2012.02,0.0,0.0,0.9932517730102833,1.9459101490553132
17030,Sandwip,2012,3,34.7,21.7,52.0,80.0,1.9,2.0,7.9,650012.1,488627.9,22.5,91.46,6,2012.03,0.0,3.970291913552122,1.0647107369924282,1.9459101490553132
17031,Sandwip,2012,4,37.0,23.5,314.0,82.0,2.3,3.5,7.2,650012.1,488627.9,22.5,91.46,6,2012.04,0.0,5.752572638825633,1.1939224684724346,1.9459101490553132
17032,Sandwip,2012,5,35.2,25.5,226.0,82.0,2.0,3.6,6.8,650012.1,488627.9,22.5,91.46,6,2012.05,0.0,5.424950017481403,1.0986122886681098,1.9459101490553132
17036,Sandwip,2012,9,34.9,26.0,182.0,85.0,1.8,5.5,5.3,650012.1,488627.9,22.5,91.46,6,2012.09,0.0,5.209486152841421,1.0296194171811581,1.9459101490553132
17037,Sandwip,2012,10,34.7,23.7,263.0,85.0,1.8,2.9,7.3,650012.1,488627.9,22.5,91.46,6,2012.1,0.0,5.575949103146316,1.0296194171811581,1.9459101490553132
17038,Sandwip,2012,11,33.7,19.4,3.0,80.0,1.3,2.5,6.1,650012.1,488627.9,22.5,91.46,6,2012.11,0.0,1.3862943611198906,0.832909122935104,1.9459101490553132
17039,Sandwip,2012,12,30.2,15.0,0.0,83.0,0.1,1.4,6.6,650012.1,488627.9,22.5,91.46,6,2012.12,0.0,0.0,0.09531017980432487,1.9459101490553132
17040,Sandwip,2013,1,30.4,11.5,0.0,74.0,1.5,0.6,6.8,650012.1,488627.9,22.5,91.46,6,2013.01,0.0,0.0,0.9162907318741551,1.9459101490553132
17041,Sandwip,2013,2,33.7,15.5,0.0,69.0,1.8,1.4,7.9,650012.1,488627.9,22.5,91.46,6,2013.02,0.0,0.0,1.0296194171811581,1.9459101490553132
17042,Sandwip,2013,3,34.6,20.1,0.0,77.0,1.8,1.4,8.3,650012.1,488627.9,22.5,91.46,6,2013.03,0.0,0.0,1.0296194171811581,1.9459101490553132
17043,Sandwip,2013,4,35.2,24.1,52.0,77.0,2.3,3.0,7.6,650012.1,488627.9,22.5,91.46,6,2013.04,0.0,3.970291913552122,1.1939224684724346,1.9459101490553132
17044,Sandwip,2013,5,33.5,24.6,570.0,86.0,2.7,5.7,3.0,650012.1,488627.9,22.5,91.46,6,2013.05,1.0,6.3473892096560105,1.308332819650179,1.9459101490553132
17045,Sandwip,2013,6,36.1,26.2,560.0,84.0,2.0,5.4,6.3,650012.1,488627.9,22.5,91.46,6,2013.06,1.0,6.329720905522696,1.0986122886681098,1.9459101490553132
17046,Sandwip,2013,7,33.9,25.9,441.0,86.0,2.1,5.6,4.9,650012.1,488627.9,22.5,91.46,6,2013.07,1.0,6.091309882077698,1.1314021114911006,1.9459101490553132
17048,Sandwip,2013,9,35.6,25.5,573.0,88.0,1.3,5.3,4.1,650012.1,488627.9,22.5,91.46,6,2013.09,1.0,6.352629396319567,0.832909122935104,1.9459101490553132
17049,Sandwip,2013,10,35.1,24.2,241.0,87.0,1.0,4.9,4.7,650012.1,488627.9,22.5,91.46,6,2013.1,0.0,5.488937726156687,0.6931471805599453,1.9459101490553132
17050,Sandwip,2013,11,32.8,18.4,0.0,81.0,1.0,1.4,8.9,650012.1,488627.9,22.5,91.46,6,2013.11,0.0,0.0,0.6931471805599453,1.9459101490553132
17051,Sandwip,2013,12,31.0,15.0,0.0,83.0,1.3,0.9,7.3,650012.1,488627.9,22.5,91.46,6,2013.12,0.0,0.0,0.832909122935104,1.9459101490553132
17052,Satkhira,1948,1,29.4,12.2,41.0,67.0,0.9,2.0,7.14,404211.7,508367.2,22.68,89.07,6,1948.01,0.0,3.7376696182833684,0.6418538861723948,1.9459101490553132
17053,Satkhira,1948,2,33.4,15.6,143.0,67.0,1.011111111,2.2,7.953333333,404211.7,508367.2,22.68,89.07,6,1948.02,0.0,4.969813299576001,0.698687360880312,1.9459101490553132
17054,Satkhira,1948,3,36.3,20.5,48.0,63.0,1.348148148,1.8,8.256666667,404211.7,508367.2,22.68,89.07,6,1948.03,0.0,3.8918202981106265,0.8536269953757597,1.9459101490553132
17055,Satkhira,1948,4,35.6,24.2,60.0,71.0,1.966666667,3.7,8.656666667,404211.7,508367.2,22.68,89.07,6,1948.04,0.0,4.110873864173311,1.087438988182344,1.9459101490553132
17056,Satkhira,1948,5,37.3,25.4,106.0,76.0,1.925925926,4.5,7.856666667,404211.7,508367.2,22.68,89.07,6,1948.05,0.0,4.672828834461906,1.0736109864880088,1.9459101490553132
17057,Satkhira,1948,6,36.7,26.1,234.0,85.0,1.701851852,6.0,4.386666667,404211.7,508367.2,22.68,89.07,6,1948.06,0.0,5.459585514144159,0.9939374090192977,1.9459101490553132
17058,Satkhira,1948,7,34.0,25.9,363.0,89.0,1.514814815,7.0,3.93,404211.7,508367.2,22.68,89.07,6,1948.07,1.0,5.8971538676367405,0.922199168633959,1.9459101490553132
17059,Satkhira,1948,8,33.2,26.0,384.0,89.0,1.364814815,7.1,4.373333333,404211.7,508367.2,22.68,89.07,6,1948.08,1.0,5.953243334287785,0.8606997165525277,1.9459101490553132
17060,Satkhira,1948,9,34.2,25.7,117.0,88.0,1.140740741,6.0,4.913333333,404211.7,508367.2,22.68,89.07,6,1948.09,0.0,4.770684624465665,0.7611519097951099,1.9459101490553132
17061,Satkhira,1948,10,33.2,23.7,308.0,83.0,0.864814815,4.6,6.62,404211.7,508367.2,22.68,89.07,6,1948.1,1.0,5.733341276897746,0.6231617532595471,1.9459101490553132
17062,Satkhira,1948,11,32.3,18.2,95.0,83.0,0.812962963,5.1,7.263333333,404211.7,508367.2,22.68,89.07,6,1948.11,0.0,4.564348191467836,0.5949625029926194,1.9459101490553132
17063,Satkhira,1948,12,28.4,13.2,0.0,76.0,0.885185185,1.7,7.113333333,404211.7,508367.2,22.68,89.07,6,1948.12,0.0,0.0,0.634026057453916,1.9459101490553132
17064,Satkhira,1949,1,28.8,12.2,1.0,83.0,0.9,1.7,7.14,404211.7,508367.2,22.68,89.07,6,1949.01,0.0,0.6931471805599453,0.6418538861723948,1.9459101490553132
17065,Satkhira,1949,2,35.6,15.5,1.0,82.0,1.011111111,2.1,7.953333333,404211.7,508367.2,22.68,89.07,6,1949.02,0.0,0.6931471805599453,0.698687360880312,1.9459101490553132
17066,Satkhira,1949,3,37.2,20.5,0.0,84.0,1.348148148,3.2,8.256666667,404211.7,508367.2,22.68,89.07,6,1949.03,0.0,0.0,0.8536269953757597,1.9459101490553132
17067,Satkhira,1949,4,35.7,24.2,149.0,79.0,1.966666667,5.1,8.656666667,404211.7,508367.2,22.68,89.07,6,1949.04,0.0,5.0106352940962555,1.087438988182344,1.9459101490553132
17068,Satkhira,1949,5,37.0,25.4,368.0,82.0,1.925925926,5.2,7.856666667,404211.7,508367.2,22.68,89.07,6,1949.05,1.0,5.910796644040527,1.0736109864880088,1.9459101490553132
17069,Satkhira,1949,6,36.9,25.2,384.0,88.0,1.701851852,5.6,4.386666667,404211.7,508367.2,22.68,89.07,6,1949.06,1.0,5.953243334287785,0.9939374090192977,1.9459101490553132
17070,Satkhira,1949,7,34.2,23.7,239.0,89.0,1.514814815,6.8,3.93,404211.7,508367.2,22.68,89.07,6,1949.07,0.0,5.480638923341991,0.922199168633959,1.9459101490553132
17071,Satkhira,1949,8,33.5,25.5,419.0,89.0,1.364814815,6.5,4.373333333,404211.7,508367.2,22.68,89.07,6,1949.08,1.0,6.040254711277414,0.8606997165525277,1.9459101490553132
17072,Satkhira,1949,9,34.9,25.6,109.0,88.0,1.140740741,5.8,4.913333333,404211.7,508367.2,22.68,89.07,6,1949.09,0.0,4.700480365792417,0.7611519097951099,1.9459101490553132
17073,Satkhira,1949,10,34.3,23.9,57.0,84.0,0.864814815,4.0,6.62,404211.7,508367.2,22.68,89.07,6,1949.1,0.0,4.060443010546419,0.6231617532595471,1.9459101490553132
17074,Satkhira,1949,11,31.7,16.1,0.0,74.0,0.812962963,2.0,7.263333333,404211.7,508367.2,22.68,89.07,6,1949.11,0.0,0.0,0.5949625029926194,1.9459101490553132
17075,Satkhira,1949,12,30.6,10.5,0.0,74.0,0.885185185,1.0,7.113333333,404211.7,508367.2,22.68,89.07,6,1949.12,0.0,0.0,0.634026057453916,1.9459101490553132
17076,Satkhira,1950,1,31.5,11.9,0.0,76.0,0.9,1.2,7.14,404211.7,508367.2,22.68,89.07,6,1950.01,0.0,0.0,0.6418538861723948,1.9459101490553132
17077,Satkhira,1950,2,35.6,14.8,10.0,75.0,1.011111111,2.1,7.953333333,404211.7,508367.2,22.68,89.07,6,1950.02,0.0,2.3978952727983707,0.698687360880312,1.9459101490553132
17078,Satkhira,1950,3,36.7,19.6,35.0,69.0,1.348148148,4.1,8.256666667,404211.7,508367.2,22.68,89.07,6,1950.03,0.0,3.58351893845611,0.8536269953757597,1.9459101490553132
17079,Satkhira,1950,4,37.7,23.9,4.0,74.0,1.966666667,3.8,8.656666667,404211.7,508367.2,22.68,89.07,6,1950.04,0.0,1.6094379124341003,1.087438988182344,1.9459101490553132
17080,Satkhira,1950,5,37.6,25.7,88.0,78.0,1.925925926,5.7,7.856666667,404211.7,508367.2,22.68,89.07,6,1950.05,0.0,4.48863636973214,1.0736109864880088,1.9459101490553132
17081,Satkhira,1950,6,37.2,25.6,599.0,89.0,1.701851852,6.6,4.386666667,404211.7,508367.2,22.68,89.07,6,1950.06,1.0,6.396929655216146,0.9939374090192977,1.9459101490553132
17082,Satkhira,1950,7,35.8,25.9,180.0,88.0,1.514814815,6.7,3.93,404211.7,508367.2,22.68,89.07,6,1950.07,0.0,5.198497031265826,0.922199168633959,1.9459101490553132
17083,Satkhira,1950,8,32.9,25.6,311.0,91.0,1.364814815,6.8,4.373333333,404211.7,508367.2,22.68,89.07,6,1950.08,1.0,5.7430031878094825,0.8606997165525277,1.9459101490553132
17084,Satkhira,1950,9,34.9,25.5,296.0,88.0,1.140740741,6.1,4.913333333,404211.7,508367.2,22.68,89.07,6,1950.09,0.0,5.6937321388027,0.7611519097951099,1.9459101490553132
17085,Satkhira,1950,10,34.1,23.7,126.0,86.0,0.864814815,5.5,6.62,404211.7,508367.2,22.68,89.07,6,1950.1,0.0,4.844187086458591,0.6231617532595471,1.9459101490553132
17086,Satkhira,1950,11,32.2,17.3,183.0,79.0,0.812962963,2.9,7.263333333,404211.7,508367.2,22.68,89.07,6,1950.11,0.0,5.214935757608986,0.5949625029926194,1.9459101490553132
17087,Satkhira,1950,12,30.4,12.8,0.0,77.0,0.885185185,2.0,7.113333333,404211.7,508367.2,22.68,89.07,6,1950.12,0.0,0.0,0.634026057453916,1.9459101490553132
17088,Satkhira,1951,1,29.4,11.5,0.0,75.0,0.9,1.3,7.14,404211.7,508367.2,22.68,89.07,6,1951.01,0.0,0.0,0.6418538861723948,1.9459101490553132
17089,Satkhira,1951,2,34.1,14.9,0.0,68.0,1.011111111,1.5,7.953333333,404211.7,508367.2,22.68,89.07,6,1951.02,0.0,0.0,0.698687360880312,1.9459101490553132
17090,Satkhira,1951,3,37.3,19.9,40.0,75.0,1.348148148,4.4,8.256666667,404211.7,508367.2,22.68,89.07,6,1951.03,0.0,3.713572066704308,0.8536269953757597,1.9459101490553132
17091,Satkhira,1951,4,37.7,24.6,0.0,78.0,1.966666667,4.9,8.656666667,404211.7,508367.2,22.68,89.07,6,1951.04,0.0,0.0,1.087438988182344,1.9459101490553132
17092,Satkhira,1951,5,37.7,25.6,146.0,77.0,1.925925926,4.8,7.856666667,404211.7,508367.2,22.68,89.07,6,1951.05,0.0,4.990432586778736,1.0736109864880088,1.9459101490553132
17093,Satkhira,1951,6,36.2,26.3,108.0,83.0,1.701851852,6.9,4.386666667,404211.7,508367.2,22.68,89.07,6,1951.06,0.0,4.6913478822291435,0.9939374090192977,1.9459101490553132
17094,Satkhira,1951,7,34.5,25.6,316.0,87.0,1.514814815,7.1,3.93,404211.7,508367.2,22.68,89.07,6,1951.07,1.0,5.75890177387728,0.922199168633959,1.9459101490553132
17095,Satkhira,1951,8,34.0,26.2,234.0,87.0,1.364814815,6.8,4.373333333,404211.7,508367.2,22.68,89.07,6,1951.08,0.0,5.459585514144159,0.8606997165525277,1.9459101490553132
17096,Satkhira,1951,9,34.9,25.8,243.0,87.0,1.140740741,6.1,4.913333333,404211.7,508367.2,22.68,89.07,6,1951.09,0.0,5.497168225293202,0.7611519097951099,1.9459101490553132
17097,Satkhira,1951,10,34.9,24.9,133.0,89.0,0.864814815,5.4,6.62,404211.7,508367.2,22.68,89.07,6,1951.1,0.0,4.897839799950911,0.6231617532595471,1.9459101490553132
17098,Satkhira,1951,11,31.2,18.2,21.0,83.0,0.812962963,2.8,7.263333333,404211.7,508367.2,22.68,89.07,6,1951.11,0.0,3.091042453358316,0.5949625029926194,1.9459101490553132
17099,Satkhira,1951,12,30.3,14.0,0.0,80.0,0.885185185,2.0,7.113333333,404211.7,508367.2,22.68,89.07,6,1951.12,0.0,0.0,0.634026057453916,1.9459101490553132
17100,Satkhira,1952,1,29.4,12.4,0.0,79.0,0.9,2.2,7.14,404211.7,508367.2,22.68,89.07,6,1952.01,0.0,0.0,0.6418538861723948,1.9459101490553132
17101,Satkhira,1952,2,32.0,15.8,28.0,69.0,1.011111111,1.6,7.953333333,404211.7,508367.2,22.68,89.07,6,1952.02,0.0,3.367295829986474,0.698687360880312,1.9459101490553132
17102,Satkhira,1952,3,35.0,19.3,5.0,69.0,1.348148148,3.4,8.256666667,404211.7,508367.2,22.68,89.07,6,1952.03,0.0,1.791759469228055,0.8536269953757597,1.9459101490553132
17103,Satkhira,1952,4,37.6,23.5,147.0,76.0,1.966666667,5.1,8.656666667,404211.7,508367.2,22.68,89.07,6,1952.04,0.0,4.997212273764115,1.087438988182344,1.9459101490553132
17104,Satkhira,1952,5,36.6,25.1,84.0,77.0,1.925925926,5.4,7.856666667,404211.7,508367.2,22.68,89.07,6,1952.05,0.0,4.442651256490317,1.0736109864880088,1.9459101490553132
17105,Satkhira,1952,6,37.2,25.9,217.0,85.0,1.701851852,6.4,4.386666667,404211.7,508367.2,22.68,89.07,6,1952.06,0.0,5.384495062789089,0.9939374090192977,1.9459101490553132
17106,Satkhira,1952,7,33.8,25.8,522.0,90.0,1.514814815,7.2,3.93,404211.7,508367.2,22.68,89.07,6,1952.07,1.0,6.259581464064923,0.922199168633959,1.9459101490553132
17107,Satkhira,1952,8,32.7,25.9,293.0,89.0,1.364814815,7.2,4.373333333,404211.7,508367.2,22.68,89.07,6,1952.08,0.0,5.683579767338681,0.8606997165525277,1.9459101490553132
17108,Satkhira,1952,9,34.2,25.6,134.0,87.0,1.140740741,6.6,4.913333333,404211.7,508367.2,22.68,89.07,6,1952.09,0.0,4.90527477843843,0.7611519097951099,1.9459101490553132
17109,Satkhira,1952,10,33.9,23.5,161.0,86.0,0.864814815,5.8,6.62,404211.7,508367.2,22.68,89.07,6,1952.1,0.0,5.087596335232384,0.6231617532595471,1.9459101490553132
17110,Satkhira,1952,11,31.4,18.9,9.0,82.0,0.812962963,4.0,7.263333333,404211.7,508367.2,22.68,89.07,6,1952.11,0.0,2.302585092994046,0.5949625029926194,1.9459101490553132
17111,Satkhira,1952,12,31.1,12.8,0.0,76.0,0.885185185,1.7,7.113333333,404211.7,508367.2,22.68,89.07,6,1952.12,0.0,0.0,0.634026057453916,1.9459101490553132
17112,Satkhira,1953,1,26.7,11.9,8.0,74.0,0.9,2.5,7.14,404211.7,508367.2,22.68,89.07,6,1953.01,0.0,2.1972245773362196,0.6418538861723948,1.9459101490553132
17113,Satkhira,1953,2,32.6,16.4,7.0,77.0,1.011111111,2.3,7.953333333,404211.7,508367.2,22.68,89.07,6,1953.02,0.0,2.0794415416798357,0.698687360880312,1.9459101490553132
17114,Satkhira,1953,3,36.3,23.3,7.0,81.0,1.348148148,3.3,8.256666667,404211.7,508367.2,22.68,89.07,6,1953.03,0.0,2.0794415416798357,0.8536269953757597,1.9459101490553132
17115,Satkhira,1953,4,37.0,24.9,32.0,78.0,1.966666667,4.3,8.656666667,404211.7,508367.2,22.68,89.07,6,1953.04,0.0,3.4965075614664802,1.087438988182344,1.9459101490553132
17116,Satkhira,1953,5,36.1,25.9,220.0,78.0,1.925925926,5.5,7.856666667,404211.7,508367.2,22.68,89.07,6,1953.05,0.0,5.3981627015177525,1.0736109864880088,1.9459101490553132
